Date,MSCI ARGENTINA,MSCI AUSTRALIA,MSCI AUSTRIA,MSCI BAHRAIN DOMESTIC,MSCI BAHRAIN,MSCI BANGLADESH,MSCI BELGIUM,MSCI BOSNIA AND HERZEGOVINA,MSCI BOTSWANA,MSCI BRAZIL ADR,MSCI BRAZIL,MSCI BULGARIA,MSCI CANADA,MSCI CHILE,MSCI CHINA 50,MSCI CHINA A 50 CONNECT RMB,MSCI CHINA A 50 CONNECT,MSCI CHINA A 50,MSCI CHINA A INCLUSION RMB,MSCI CHINA A INCLUSION,MSCI CHINA A INTERNATIONAL,MSCI CHINA A ONSHORE %2B B %2B H,MSCI CHINA A ONSHORE %2B B,MSCI CHINA A ONSHORE %2B H,MSCI CHINA A ONSHORE,MSCI CHINA A RMB,MSCI CHINA A,MSCI CHINA ALL SHARES,MSCI CHINA B,MSCI CHINA FREE %2B OVERSEAS CHINA,MSCI CHINA H,MSCI CHINA P CHIP,MSCI CHINA RED CHIP %2B P CHIP,MSCI CHINA RED CHIP,MSCI CHINA WITH PARTIAL A SHARES,MSCI CHINA,MSCI COLOMBIA,MSCI CROATIA,MSCI CZECH REPUBLIC,MSCI DENMARK,MSCI EGYPT,MSCI ESTONIA,MSCI FINLAND,MSCI FRANCE,MSCI GERMANY,MSCI GHANA,MSCI GREECE,MSCI Greece Rebased Index,MSCI HONG KONG,MSCI HUNGARY,MSCI INDIA DOMESTIC,MSCI INDIA,MSCI INDONESIA,MSCI INTERNATIONAL CHINA,MSCI IRELAND,MSCI ISRAEL,MSCI ITALY,MSCI IVORY COAST,MSCI JAMAICA,MSCI JAPAN,MSCI JORDAN,MSCI KAZAKHSTAN,MSCI KENYA,MSCI KOREA,MSCI KUWAIT DOMESTIC,MSCI KUWAIT,MSCI LEBANON,MSCI LITHUANIA,MSCI MALAYSIA,MSCI MAURITIUS,MSCI MEXICO,MSCI MOROCCO,MSCI MSCI China Free,MSCI NETHERLANDS,MSCI NEW ZEALAND,MSCI NIGERIA,MSCI NIHONKABU,MSCI NORWAY,MSCI OMAN DOMESTIC,MSCI OMAN,MSCI OVERSEAS CHINA %28SG%29,MSCI OVERSEAS CHINA %28US%29,MSCI OVERSEAS CHINA,MSCI PAKISTAN GROWTH,MSCI PAKISTAN VALUE,MSCI PAKISTAN,MSCI PANAMA,MSCI PERU,MSCI PHILIPPINES,MSCI POLAND,MSCI PORTUGAL,MSCI QATAR DOMESTIC,MSCI QATAR,MSCI ROMANIA,MSCI RUSSIA GROWTH,MSCI RUSSIA VALUE,MSCI SAUDI ARABIA DOMESTIC,MSCI SAUDI ARABIA,MSCI SENEGAL,MSCI SERBIA,MSCI SINGAPORE,MSCI SLOVENIA,MSCI SOUTH AFRICA,MSCI SPAIN,MSCI SRI LANKA,MSCI SWEDEN,MSCI SWITZERLAND,MSCI TAIWAN,MSCI THAILAND,MSCI TRINIDAD AND TOBAGO,MSCI TUNISIA,MSCI TURKEY,MSCI UKRAINE,MSCI UNITED ARAB EMIRATES DOMESTIC,MSCI UNITED ARAB EMIRATES,MSCI UNITED KINGDOM,MSCI USA 4%25 Decrement Index,MSCI USA,MSCI VIETNAM,MSCI ZIMBABWE,MSCI ARGENTINA SMALL CAP,MSCI AUSTRALIA SMALL CAP,MSCI AUSTRIA SMALL CAP,MSCI BAHRAIN DOMESTIC SMALL CAP,MSCI BAHRAIN SMALL CAP,MSCI BANGLADESH SMALL CAP,MSCI BELGIUM SMALL CAP,MSCI BOSNIA AND HERZEGOVINA SMALL CAP,MSCI BOTSWANA SMALL CAP,MSCI BRAZIL SMALL CAP,MSCI BULGARIA SMALL CAP,MSCI CANADA SMALL CAP,MSCI CHILE SMALL CAP,MSCI CHINA SMALL CAP,MSCI COLOMBIA SMALL CAP,MSCI CROATIA SMALL CAP,MSCI CZECH REPUBLIC SMALL CAP,MSCI DENMARK SMALL CAP,MSCI EGYPT SMALL CAP,MSCI ESTONIA SMALL CAP,MSCI FINLAND SMALL CAP,MSCI FRANCE SMALL CAP,MSCI GERMANY SMALL CAP,MSCI GHANA SMALL CAP,MSCI GREECE SMALL CAP,MSCI HONG KONG SMALL CAP,MSCI HUNGARY SMALL CAP,MSCI INDIA DOMESTIC SMALL CAP,MSCI INDIA SMALL CAP,MSCI INDONESIA SMALL CAP,MSCI IRELAND SMALL CAP,MSCI ISRAEL SMALL CAP,MSCI ITALY SMALL CAP,MSCI JAMAICA SMALL CAP,MSCI JAPAN SMALL CAP,MSCI JORDAN SMALL CAP,MSCI KAZAKHSTAN SMALL CAP,MSCI KENYA SMALL CAP,MSCI KOREA SMALL CAP,MSCI KUWAIT DOMESTIC SMALL CAP,MSCI KUWAIT SMALL CAP,MSCI LEBANON SMALL CAP,MSCI LITHUANIA SMALL CAP,MSCI MALAYSIA SMALL CAP,MSCI MAURITIUS SMALL CAP,MSCI MEXICO SMALL CAP,MSCI MOROCCO SMALL CAP,MSCI NETHERLANDS SMALL CAP,MSCI NEW ZEALAND SMALL CAP,MSCI NIGERIA SMALL CAP,MSCI NORWAY SMALL CAP,MSCI OMAN DOMESTIC SMALL CAP,MSCI OMAN SMALL CAP,MSCI PAKISTAN SMALL CAP,MSCI PAKISTAN SMALL GROWTH,MSCI PAKISTAN SMALL VALUE,MSCI PERU SMALL CAP,MSCI PERU SMALL GROWTH,MSCI PERU SMALL VALUE,MSCI PHILIPPINES SMALL CAP,MSCI POLAND SMALL CAP,MSCI PORTUGAL SMALL CAP,MSCI QATAR DOMESTIC SMALL CAP,MSCI QATAR SMALL CAP,MSCI ROMANIA SMALL CAP,MSCI RUSSIA SMALL GROWTH,MSCI RUSSIA SMALL VALUE,MSCI SAUDI ARABIA DOMESTIC SMALL CAP,MSCI SAUDI ARABIA SMALL CAP,MSCI SERBIA SMALL CAP,MSCI SINGAPORE SMALL CAP,MSCI SLOVENIA SMALL CAP,MSCI SOUTH AFRICA SMALL CAP,MSCI SPAIN SMALL CAP,MSCI SRI LANKA SMALL CAP,MSCI SWEDEN SMALL CAP,MSCI SWITZERLAND SMALL CAP,MSCI TAIWAN SMALL CAP,MSCI THAILAND SMALL CAP,MSCI TRINIDAD AND TOBAGO SMALL CAP,MSCI TUNISIA SMALL CAP,MSCI TURKEY SMALL CAP,MSCI UKRAINE SMALL CAP,MSCI UNITED ARAB EMIRATES DOMESTIC SMALL CAP,MSCI UNITED ARAB EMIRATES SMALL CAP,MSCI UNITED KINGDOM SMALL CAP,MSCI USA SMALL CAP,MSCI VIETNAM SMALL CAP,MSCI ZIMBABWE SMALL CAP,MSCI AC AMERICAS,MSCI AC AP WITH PARTIAL A SHARES,MSCI AC AP ex JP WITH PARTIAL A SHARES,MSCI AC ASEAN,MSCI AC ASIA PAC ex JP WITH CHINA ALL SHARES,MSCI AC ASIA PACIFIC ex JAPAN,MSCI AC ASIA PACIFIC,MSCI AC ASIA WITH PARTIAL A SHARES,MSCI AC ASIA ex JAPAN WITH CHINA ALL SHARES,MSCI AC ASIA ex JAPAN WITH PARTIAL A SHARES,MSCI AC ASIA ex JAPAN%2BCHINA A ONSHORE,MSCI AC ASIA ex JAPAN,MSCI AC ASIA,MSCI AC EUROPE GROWTH,MSCI AC EUROPE VALUE,MSCI AC EUROPE,MSCI AC FAR EAST GROWTH,MSCI AC FAR EAST VALUE,MSCI AC FAR EAST ex JAPAN ex HK,MSCI AC FAR EAST ex JAPAN,MSCI AC FAR EAST ex JP ESG UNIVERSAL ex TC,MSCI AC FAR EAST,MSCI AC PACIFIC ex JAPAN ex HK,MSCI AC PACIFIC ex JAPAN,MSCI AC PACIFIC,MSCI ACFM AMERICA INDEX,MSCI ACFM ASIA,MSCI ACFM EUROPE %2B CIS %28E%2BC%29,MSCI ACWI %2B FRONTIER MARKETS %28ACWI FM%29,MSCI ACWI 4%25 Decrement Index,MSCI ACWI FM ex JAPAN,MSCI ACWI FM ex USA,MSCI ACWI VOTING RIGHTS-ADJUSTED,MSCI ACWI WITH BRAZIL %2B INDIA %2B RUSSIA DR,MSCI ACWI WITH BRAZIL ADR,MSCI ACWI WITH CHINA ALL SHARES,MSCI ACWI WITH PARTIAL A SHARES,MSCI ACWI WITH USA GROSS,MSCI ACWI ex ANDEAN,MSCI ACWI ex AUSTRALIA,MSCI ACWI ex AUSTRIA,MSCI ACWI ex BELGIUM,MSCI ACWI ex BRAZIL,MSCI ACWI ex CANADA,MSCI ACWI ex CHILE,MSCI ACWI ex CHINA,MSCI ACWI ex COLOMBIA,MSCI ACWI ex CZECH REPUBLIC,MSCI ACWI ex DENMARK,MSCI ACWI ex EGYPT,MSCI ACWI ex EM LATIN AMERICA,MSCI ACWI ex EMU,MSCI ACWI ex FINLAND,MSCI ACWI ex FRANCE,MSCI ACWI ex GERMANY,MSCI ACWI ex GREECE,MSCI ACWI ex HONG KONG,MSCI ACWI ex HUNGARY,MSCI ACWI ex INDIA,MSCI ACWI ex INDONESIA,MSCI ACWI ex IRELAND,MSCI ACWI ex ISRAEL,MSCI ACWI ex ITALY,MSCI ACWI ex JAPAN,MSCI ACWI ex MALAYSIA,MSCI ACWI ex MEXICO,MSCI ACWI ex NETHERLANDS,MSCI ACWI ex NEW ZEALAND,MSCI ACWI ex NORWAY,MSCI ACWI ex PERU,MSCI ACWI ex PHILIPPINES,MSCI ACWI ex POLAND,MSCI ACWI ex PORTUGAL,MSCI ACWI ex RUSSIA,MSCI ACWI ex SINGAPORE,MSCI ACWI ex SOUTH AFRICA,MSCI ACWI ex SPAIN,MSCI ACWI ex SWEDEN,MSCI ACWI ex TAIWAN,MSCI ACWI ex THAILAND,MSCI ACWI ex TURKEY,MSCI ACWI ex UK,MSCI ACWI ex USA,MSCI ACWI,MSCI ANDEAN,MSCI ARABIAN MARKETS %26 AFRICA COMBINED,MSCI ARABIAN MARKETS %26 AFRICA ex SA,MSCI ARABIAN MARKETS COMBINED,MSCI ARABIAN MARKETS DOMESTIC ex SA,MSCI ARABIAN MARKETS DOMESTIC,MSCI ARABIAN MARKETS ex SA,MSCI ASEAN,MSCI ASIA APEX 50,MSCI BRIC WITH BRAZIL %2B INDIA %2B RUSSIA DR,MSCI BRIC WITH BRAZIL ADR,MSCI BRIC,MSCI EAFE %2B CANADA,MSCI EAFE %2B EM,MSCI EAFE Expanded ADR Index,MSCI EAFE Top 100 Select Index,MSCI EAFE VOTING RIGHTS-ADJUSTED,MSCI EAFE ex ISRAEL,MSCI EAFE ex UK,MSCI EAFE,MSCI EASEA INDEX %28EAFE ex JAPAN%29,MSCI EFM %28EMERGING %2B FRONTIER MARKETS%29,MSCI EFM AFRICA ex ZA,MSCI EFM AFRICA,MSCI EFM ASEAN,MSCI EFM ASIA,MSCI EFM CEEC ex RU,MSCI EFM EMEA,MSCI EFM EUROPE %2B CIS %28E%2BC%29 ex RU,MSCI EFM EUROPE %2B CIS %28E%2BC%29,MSCI EFM LATIN AMERICA %26 CARIBBEAN INDEX,MSCI EM %28EMERGING MARKETS%29 ex CHINA,MSCI EM %28EMERGING MARKETS%29%2BCHINA A ONSHORE,MSCI EM %28EMERGING MARKETS%29,MSCI EM 50,MSCI EM ASEAN,MSCI EM ASIA ESG SCREENED,MSCI EM ASIA WITH CHINA ALL SHARES,MSCI EM ASIA WITH PARTIAL A SHARES,MSCI EM ASIA,MSCI EM EASTERN EUROPE ex RUSSIA,MSCI EM EASTERN EUROPE,MSCI EM EMEA,MSCI EM EUROPE %26 MIDDLE EAST,MSCI EM EUROPE,MSCI EM FAR EAST,MSCI EM GCC COUNTRIES DOMESTIC,MSCI EM GCC COUNTRIES,MSCI EM LATIN AMERICA WITH BRAZIL ADR,MSCI EM LATIN AMERICA ex BRAZIL,MSCI EM LATIN AMERICA,MSCI EM VOTING RIGHTS-ADJUSTED,MSCI EM WITH BRAZIL %2B INDIA %2B RUSSIA DR,MSCI EM WITH BRAZIL ADR,MSCI EM WITH CHINA ALL SHARES,MSCI EM ex ASIA,MSCI EMERGING %2B FRONTIER MARKETS WORKFORCE,MSCI EMERGING MARKETS HORIZON,MSCI EMERGING MARKETS WITH PARTIAL A SHARES,MSCI EMU 4%25 Decrement Index,MSCI EMU ex GERMANY,MSCI EMU,MSCI EU,MSCI EURO,MSCI EUROPE %26 MIDDLE EAST,MSCI EUROPE VOTING RIGHTS-ADJUSTED,MSCI EUROPE ex EMU,MSCI EUROPE ex SWITZERLAND,MSCI EUROPE ex UK,MSCI EUROPE,MSCI Emerging Markets 4%25 Decrement Index,MSCI Emerging Markets Top 100 Select Index,MSCI FAR EAST,MSCI FM %28FRONTIER MARKETS%29,MSCI FM AFRICA,MSCI FM ASIA INDEX,MSCI FM CENTRAL %26 EASTERN EUROPE %2B CIS,MSCI FM EMEA,MSCI FM GCC COUNTRIES DOMESTIC,MSCI FM GCC COUNTRIES,MSCI FM LATIN AMERICA %26 CARIBBEAN INDEX,MSCI FM ex GCC,MSCI FRONTIER EMERGING MARKETS,MSCI FRONTIER MARKETS 100,MSCI G7 INDEX,MSCI GCC COUNTRIES COMBINED,MSCI GCC COUNTRIES DOMESTIC ex SA,MSCI GCC COUNTRIES DOMESTIC,MSCI GCC COUNTRIES ex SA,MSCI GCC COUNTRIES,MSCI GOLDEN DRAGON %28A ONSHORE exB%29 IMI,MSCI GOLDEN DRAGON %28A ONSHORE exB%29 LARGE CAP,MSCI GOLDEN DRAGON %28A ONSHORE exB%29 MID CAP,MSCI GOLDEN DRAGON %28A ONSHORE exB%29 SMALL CAP,MSCI GOLDEN DRAGON %28A ONSHORE exB%29 SMID CAP,MSCI GOLDEN DRAGON %28A ONSHORE exB%29,MSCI GOLDEN DRAGON %28A ONSHORE%29 IMI,MSCI GOLDEN DRAGON %28A ONSHORE%29 LARGE CAP,MSCI GOLDEN DRAGON %28A ONSHORE%29 MID CAP,MSCI GOLDEN DRAGON %28A ONSHORE%29 SMID CAP,MSCI GOLDEN DRAGON %28A ONSHORE%29,MSCI GOLDEN DRAGON %2B OVERSEAS CHINA,MSCI GOLDEN DRAGON WITH CHINA ALL SHARES,MSCI GOLDEN DRAGON WITH PARTIAL A SHARES,MSCI GOLDEN DRAGON,MSCI HONG KONG%2B,MSCI HONG KONG-LISTED SOUTHBOUND %2B CHINA A,MSCI HONG KONG-LISTED SOUTHBOUND,MSCI JORDAN %2B EGYPT %2B MOROCCO,MSCI KOKUSAI INDEX %28WORLD ex JP%29,MSCI KUKJE INDEX %28ACWI ex Korea%29,MSCI NEXT 11 ex IRAN,MSCI NORDIC COUNTRIES,MSCI NORTH AMERICA,MSCI PACIFIC ex JAPAN,MSCI PACIFIC,MSCI PAN-EURO,MSCI Pacific ex Japan Health Care Index,MSCI SELECT OECD COUNTRIES,MSCI WORLD 4%25 DECREMENT  %28EUR%29,MSCI WORLD HEALTH CARE 4%25 DECREMENT  %28EUR%29,MSCI WORLD INFORMATION TECHNOLOGY 4%25 DECREMENT  %28EUR%29,MSCI WORLD VOTING RIGHTS-ADJUSTED,MSCI WORLD WITH USA GROSS,MSCI WORLD ex AUSTRALIA WITH USA GROSS,MSCI WORLD ex AUSTRALIA,MSCI WORLD ex CANADA,MSCI WORLD ex EMU,MSCI WORLD ex EUROPE,MSCI WORLD ex ISRAEL,MSCI WORLD ex UK,MSCI WORLD ex USA,MSCI WORLD,MSCI World 4%25 Decrement Index,MSCI World Information Technology 10%25 Risk Control 3.25%25 Decrement Index %28EUR%29,MSCI ZHONG HUA %28A ONSH%29 ex HONG KONG MID CAP,MSCI ZHONG HUA %28A ONSH%29 ex HONG KONG SMID CAP,MSCI ZHONG HUA %28A ONSHORE%29 %2B HSBC,MSCI ZHONG HUA %28A ONSHORE%29 ex HK LARGE CAP,MSCI ZHONG HUA %28A ONSHORE%29 ex HK SMALL CAP,MSCI ZHONG HUA %28A ONSHORE%29 ex HONG KONG IMI,MSCI ZHONG HUA %28A ONSHORE%29 ex HONG KONG,MSCI ZHONG HUA %28A ONSHORE%29,MSCI ZHONG HUA %2B HSBC,MSCI ZHONG HUA %2B OVERSEAS CHINA,MSCI ZHONG HUA WITH CHINA ALL SHARES,MSCI ZHONG HUA WITH PARTIAL A SHARES,MSCI ZHONG HUA ex B %2B HSBC,MSCI ZHONG HUA ex B %2B OVERSEAS CHINA,MSCI ZHONG HUA ex B,MSCI ZHONG HUA,BEL 20,Bloomberg Commodity Index 3 Month Forward,Bond US 10y,CAC 40,DAX,Dow Jones Industrial Average,Dow Jones US Select Dividend,FTSE 100,FTSE EPRA NAREIT Developed Europe ex UK,FTSE EPRA NAREIT Developed,FTSE Emerging Markets US Dollar Government Bond EUR Hedged,FTSE Japanese Government Bond,FTSE World Government Bond Developed Markets Hedged EUR,FTSE World Government Bond Developed Markets,FTSE World Government Bond G7,Gold spot EUR Hedged,Gold spot,MSCI AC Asia Pacific ex-Japan,MSCI AC Far East ex-Japan,MSCI ACWI IMI,MSCI Canada,MSCI China,MSCI EMU High Dividend Yield,MSCI Emerging Markets Asia,MSCI Emerging Markets IMI,MSCI Emerging Markets Latin America,MSCI Emerging Markets Minimum Volatility,MSCI Emerging Markets Small Cap,MSCI Emerging Markets,MSCI Europe Growth,MSCI Europe Mid Cap,MSCI Europe Momentum,MSCI Europe Quality,MSCI Europe Small Cap Value Weighted,MSCI Europe Value,MSCI Europe,MSCI India,MSCI Japan IMI,MSCI Japan,MSCI Nordic Countries,MSCI North America,MSCI Pacific ex Japan,MSCI Pacific,MSCI Silver spot,MSCI USA High Dividend Yield,MSCI USA Mid-Cap Equal Weighted,MSCI USA Momentum,MSCI USA Small Cap Value Weighted,MSCI USA Value,MSCI World High Dividend Yield,MSCI World Mid-Cap Equal Weighted,MSCI World Minimum Volatility %28USD%29,MSCI World Momentum,MSCI World,Palladium spot price EUR Hedged,Palladium spot price,S%26P 500 Health Care Sector,S%26P 500 Minimum Volatility EUR Hedged,S%26P 500 Minimum Volatility,S%26P 500,S%26P MidCap 400
1968-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11107.954545454544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11917.613636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11619.31818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11036.931818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11306.81818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11079.545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
